-0.58815	-4.32444	5.44000
-0.19956	-4.32444	5.44000
0.18902	-4.32444	5.44000
0.57760	-4.32444	5.44000
0.96618	-4.32444	5.44000
1.35477	-4.32444	5.44000
1.74335	-4.32444	5.44000
2.13193	-4.32444	5.44000
2.52052	-4.32444	5.44000
2.90910	-4.32444	5.44000
3.29768	-4.32444	2.72000
3.68626	-4.32444	2.72000
4.07485	-4.32444	5.44000
4.46343	-4.32444	5.44000
4.85201	-4.32444	5.44000
5.24060	-4.32444	5.44000
5.62918	-4.32444	5.44000
6.01776	-4.32444	5.44000
-6.02830	-3.99203	5.44000
-5.63972	-3.99203	5.44000
-5.25114	-3.99203	5.44000
-4.86256	-3.99203	5.44000
-4.47397	-3.99203	5.44000
-4.08539	-3.99203	5.44000
-3.69681	-3.99203	5.44000
-3.30822	-3.99203	5.44000
-2.91964	-3.99203	5.44000
-2.53106	-3.99203	5.44000
-2.14248	-3.99203	5.44000
-1.75389	-3.99203	5.44000
-1.36531	-3.99203	5.44000
-0.97673	-3.99203	5.44000
-0.58815	-3.99203	5.44000
-0.19956	-3.99203	5.44000
0.18902	-3.99203	5.44000
0.57760	-3.99203	5.44000
0.96618	-3.99203	5.44000
1.35477	-3.99203	5.44000
1.74335	-3.99203	5.44000
2.13193	-3.99203	5.44000
2.52052	-3.99203	5.44000
2.90910	-3.99203	4.53000
3.29768	-3.99203	1.81000
3.68626	-3.99203	2.72000
4.07485	-3.99203	5.44000
4.46343	-3.99203	5.44000
4.85201	-3.99203	5.44000
5.24060	-3.99203	5.44000
5.62918	-3.99203	5.44000
6.01776	-3.99203	5.44000
-6.02830	-3.65962	5.44000
-5.63972	-3.65962	5.44000
-5.25114	-3.65962	5.44000
-4.86256	-3.65962	5.44000
-4.47397	-3.65962	5.44000
-4.08539	-3.65962	5.44000
-3.69681	-3.65962	5.44000
-3.30822	-3.65962	5.44000
-2.91964	-3.65962	5.44000
-2.53106	-3.65962	5.44000
-2.14248	-3.65962	5.44000
-1.75389	-3.65962	5.44000
-1.36531	-3.65962	5.44000
-0.97673	-3.65962	5.44000
-0.58815	-3.65962	5.44000
-0.19956	-3.65962	5.44000
0.18902	-3.65962	5.44000
0.57760	-3.65962	5.44000
0.96618	-3.65962	5.44000
1.35477	-3.65962	5.44000
1.74335	-3.65962	5.44000
2.13193	-3.65962	4.53000
2.52052	-3.65962	5.44000
2.90910	-3.65962	5.44000
3.29768	-3.65962	2.72000
3.68626	-3.65962	2.72000
4.07485	-3.65962	5.44000
4.46343	-3.65962	4.53000
4.85201	-3.65962	5.44000
5.24060	-3.65962	5.44000
5.62918	-3.65962	5.44000
6.01776	-3.65962	5.44000
-6.02830	-3.32721	5.44000
-5.63972	-3.32721	5.44000
-5.25114	-3.32721	5.44000
-4.86256	-3.32721	5.44000
-4.47397	-3.32721	5.44000
-4.08539	-3.32721	5.44000
-3.69681	-3.32721	5.44000
-3.30822	-3.32721	4.53000
-2.91964	-3.32721	5.44000
-2.53106	-3.32721	5.44000
-2.14248	-3.32721	5.44000
-1.75389	-3.32721	5.44000
-1.36531	-3.32721	5.44000
-0.97673	-3.32721	5.44000
-0.58815	-3.32721	5.44000
-0.19956	-3.32721	5.44000
0.18902	-3.32721	5.44000
0.57760	-3.32721	5.44000
0.96618	-3.32721	5.44000
1.35477	-3.32721	5.44000
1.74335	-3.32721	5.44000
2.13193	-3.32721	5.44000
2.52052	-3.32721	5.44000
2.90910	-3.32721	4.53000
3.29768	-3.32721	0.90700
3.68626	-3.32721	2.72000
4.07485	-3.32721	4.53000
4.46343	-3.32721	5.44000
4.85201	-3.32721	5.44000
5.24060	-3.32721	5.44000
5.62918	-3.32721	5.44000
6.01776	-3.32721	5.44000
-6.02830	-2.99480	5.44000
-5.63972	-2.99480	5.44000
-5.25114	-2.99480	5.44000
-4.86256	-2.99480	5.44000
-4.47397	-2.99480	4.53000
-4.08539	-2.99480	5.44000
-3.69681	-2.99480	4.53000
-3.30822	-2.99480	5.44000
-2.91964	-2.99480	5.44000
-2.53106	-2.99480	4.53000
-2.14248	-2.99480	5.44000
-1.75389	-2.99480	5.44000
-1.36531	-2.99480	5.44000
-0.97673	-2.99480	5.44000
-0.58815	-2.99480	5.44000
-0.19956	-2.99480	5.44000
0.18902	-2.99480	5.44000
0.57760	-2.99480	5.44000
0.96618	-2.99480	5.44000
1.35477	-2.99480	5.44000
1.74335	-2.99480	5.44000
2.13193	-2.99480	5.44000
2.52052	-2.99480	5.44000
2.90910	-2.99480	5.44000
3.29768	-2.99480	5.44000
3.68626	-2.99480	4.53000
4.07485	-2.99480	4.53000
4.46343	-2.99480	4.53000
4.85201	-2.99480	5.44000
5.24060	-2.99480	5.44000
5.62918	-2.99480	5.44000
6.01776	-2.99480	5.44000
-6.02830	-2.66239	5.44000
-5.63972	-2.66239	5.44000
-5.25114	-2.66239	5.44000
-4.86256	-2.66239	4.53000
-4.47397	-2.66239	4.53000
-4.08539	-2.66239	4.53000
-3.69681	-2.66239	5.44000
-3.30822	-2.66239	4.53000
-2.91964	-2.66239	2.72000
-2.53106	-2.66239	5.44000
-2.14248	-2.66239	5.44000
-1.75389	-2.66239	5.44000
-1.36531	-2.66239	5.44000
-0.97673	-2.66239	5.44000
-0.58815	-2.66239	5.44000
-0.19956	-2.66239	5.44000
0.18902	-2.66239	5.44000
0.57760	-2.66239	5.44000
0.96618	-2.66239	5.44000
1.35477	-2.66239	5.44000
1.74335	-2.66239	5.44000
2.13193	-2.66239	5.44000
2.52052	-2.66239	5.44000
2.90910	-2.66239	2.72000
3.29768	-2.66239	2.72000
3.68626	-2.66239	5.44000
4.07485	-2.66239	5.44000
4.46343	-2.66239	5.44000
4.85201	-2.66239	5.44000
5.24060	-2.66239	5.44000
5.62918	-2.66239	5.44000
6.01776	-2.66239	5.44000
-6.02830	-2.32998	5.44000
-5.63972	-2.32998	5.44000
-5.25114	-2.32998	5.44000
-4.86256	-2.32998	5.44000
-4.47397	-2.32998	4.53000
-4.08539	-2.32998	4.53000
-3.69681	-2.32998	2.72000
-3.30822	-2.32998	0.90700
-2.91964	-2.32998	2.72000
-2.53106	-2.32998	5.44000
-2.14248	-2.32998	5.44000
-1.75389	-2.32998	5.44000
-1.36531	-2.32998	5.44000
-0.97673	-2.32998	5.44000
-0.58815	-2.32998	5.44000
-0.19956	-2.32998	5.44000
0.18902	-2.32998	5.44000
0.57760	-2.32998	5.44000
0.96618	-2.32998	5.44000
1.35477	-2.32998	5.44000
1.74335	-2.32998	5.44000
2.13193	-2.32998	5.44000
2.52052	-2.32998	5.44000
2.90910	-2.32998	5.44000
3.29768	-2.32998	5.44000
3.68626	-2.32998	4.53000
4.07485	-2.32998	5.44000
4.46343	-2.32998	5.44000
4.85201	-2.32998	5.44000
5.24060	-2.32998	5.44000
5.62918	-2.32998	5.44000
6.01776	-2.32998	5.44000
-6.02830	-1.99757	5.44000
-5.63972	-1.99757	5.44000
-5.25114	-1.99757	5.44000
-4.86256	-1.99757	5.44000
-4.47397	-1.99757	5.44000
-4.08539	-1.99757	5.44000
-3.69681	-1.99757	4.53000
-3.30822	-1.99757	5.44000
-2.91964	-1.99757	5.44000
-2.53106	-1.99757	5.44000
-2.14248	-1.99757	5.44000
-1.75389	-1.99757	5.44000
-1.36531	-1.99757	5.44000
-0.97673	-1.99757	5.44000
-0.58815	-1.99757	5.44000
-0.19956	-1.99757	5.44000
0.18902	-1.99757	5.44000
0.57760	-1.99757	5.44000
0.96618	-1.99757	5.44000
1.35477	-1.99757	5.44000
1.74335	-1.99757	5.44000
2.13193	-1.99757	5.44000
2.52052	-1.99757	4.53000
2.90910	-1.99757	4.53000
3.29768	-1.99757	4.53000
3.68626	-1.99757	5.44000
4.07485	-1.99757	5.44000
4.46343	-1.99757	5.44000
4.85201	-1.99757	5.44000
5.24060	-1.99757	5.44000
5.62918	-1.99757	5.44000
6.01776	-1.99757	5.44000
-6.02830	-1.66516	5.44000
-5.63972	-1.66516	5.44000
-5.25114	-1.66516	5.44000
-4.86256	-1.66516	4.53000
-4.47397	-1.66516	4.53000
-4.08539	-1.66516	4.53000
-3.69681	-1.66516	5.44000
-3.30822	-1.66516	5.44000
-2.91964	-1.66516	5.44000
-2.53106	-1.66516	5.44000
-2.14248	-1.66516	5.44000
-1.75389	-1.66516	5.44000
-1.36531	-1.66516	5.44000
-0.97673	-1.66516	5.44000
-0.58815	-1.66516	5.44000
-0.19956	-1.66516	5.44000
0.18902	-1.66516	5.44000
0.57760	-1.66516	5.44000
0.96618	-1.66516	5.44000
1.35477	-1.66516	5.44000
1.74335	-1.66516	5.44000
2.13193	-1.66516	5.44000
2.52052	-1.66516	4.53000
2.90910	-1.66516	5.44000
3.29768	-1.66516	5.44000
3.68626	-1.66516	4.53000
4.07485	-1.66516	5.44000
4.46343	-1.66516	5.44000
4.85201	-1.66516	5.44000
5.24060	-1.66516	5.44000
5.62918	-1.66516	5.44000
6.01776	-1.66516	5.44000
-6.02830	-1.33275	5.44000
-5.63972	-1.33275	4.53000
-5.25114	-1.33275	4.53000
-4.86256	-1.33275	5.44000
-4.47397	-1.33275	5.44000
-4.08539	-1.33275	5.44000
-3.69681	-1.33275	4.53000
-3.30822	-1.33275	5.44000
-2.91964	-1.33275	5.44000
-2.53106	-1.33275	5.44000
-2.14248	-1.33275	5.44000
-1.75389	-1.33275	5.44000
-1.36531	-1.33275	5.44000
-0.97673	-1.33275	5.44000
-0.58815	-1.33275	5.44000
-0.19956	-1.33275	5.44000
0.18902	-1.33275	5.44000
0.57760	-1.33275	5.44000
0.96618	-1.33275	5.44000
1.35477	-1.33275	5.44000
1.74335	-1.33275	5.44000
2.13193	-1.33275	5.44000
2.52052	-1.33275	4.53000
2.90910	-1.33275	4.53000
3.29768	-1.33275	2.72000
3.68626	-1.33275	4.53000
4.07485	-1.33275	4.53000
4.46343	-1.33275	5.44000
4.85201	-1.33275	5.44000
5.24060	-1.33275	5.44000
5.62918	-1.33275	5.44000
6.01776	-1.33275	5.44000
-6.02830	-1.00033	4.53000
-5.63972	-1.00033	5.44000
-5.25114	-1.00033	4.53000
-4.86256	-1.00033	4.53000
-4.47397	-1.00033	5.44000
-4.08539	-1.00033	4.53000
-3.69681	-1.00033	4.53000
-3.30822	-1.00033	2.72000
-2.91964	-1.00033	5.44000
-2.53106	-1.00033	5.44000
-2.14248	-1.00033	5.44000
-1.75389	-1.00033	5.44000
-1.36531	-1.00033	5.44000
-0.97673	-1.00033	5.44000
-0.58815	-1.00033	5.44000
-0.19956	-1.00033	5.44000
0.18902	-1.00033	5.44000
0.57760	-1.00033	5.44000
0.96618	-1.00033	5.44000
1.35477	-1.00033	5.44000
1.74335	-1.00033	5.44000
2.13193	-1.00033	5.44000
2.52052	-1.00033	5.44000
2.90910	-1.00033	5.44000
3.29768	-1.00033	4.53000
3.68626	-1.00033	5.44000
4.07485	-1.00033	5.44000
4.46343	-1.00033	5.44000
4.85201	-1.00033	5.44000
5.24060	-1.00033	5.44000
5.62918	-1.00033	4.53000
6.01776	-1.00033	5.44000
-6.02830	-0.66792	4.53000
-5.63972	-0.66792	4.53000
-5.25114	-0.66792	4.53000
-4.86256	-0.66792	5.44000
-4.47397	-0.66792	4.53000
-4.08539	-0.66792	5.44000
-3.69681	-0.66792	5.44000
-3.30822	-0.66792	5.44000
-2.91964	-0.66792	5.44000
-2.53106	-0.66792	4.53000
-2.14248	-0.66792	5.44000
-1.75389	-0.66792	5.44000
-1.36531	-0.66792	5.44000
-0.97673	-0.66792	5.44000
-0.58815	-0.66792	5.44000
-0.19956	-0.66792	5.44000
0.18902	-0.66792	5.44000
0.57760	-0.66792	5.44000
0.96618	-0.66792	5.44000
1.35477	-0.66792	5.44000
1.74335	-0.66792	5.44000
2.13193	-0.66792	5.44000
2.52052	-0.66792	4.53000
2.90910	-0.66792	5.44000
3.29768	-0.66792	4.53000
3.68626	-0.66792	4.53000
4.07485	-0.66792	5.44000
4.46343	-0.66792	5.44000
4.85201	-0.66792	4.53000
5.24060	-0.66792	5.44000
5.62918	-0.66792	5.44000
6.01776	-0.66792	5.44000
-6.02830	-0.33552	5.44000
-5.63972	-0.33552	5.44000
-5.25114	-0.33552	4.53000
-4.86256	-0.33552	0.90700
-4.47397	-0.33552	5.44000
-4.08539	-0.33552	1.81000
-3.69681	-0.33552	5.44000
-3.30822	-0.33552	2.72000
-2.91964	-0.33552	5.44000
-2.53106	-0.33552	5.44000
-2.14248	-0.33552	5.44000
-1.75389	-0.33552	5.44000
-1.36531	-0.33552	5.44000
-0.97673	-0.33552	5.44000
-0.58815	-0.33552	5.44000
-0.19956	-0.33552	5.44000
0.18902	-0.33552	5.44000
0.57760	-0.33552	5.44000
0.96618	-0.33552	5.44000
1.35477	-0.33552	5.44000
1.74335	-0.33552	5.44000
2.13193	-0.33552	5.44000
2.52052	-0.33552	4.53000
2.90910	-0.33552	5.44000
3.29768	-0.33552	4.53000
3.68626	-0.33552	4.53000
4.07485	-0.33552	5.44000
4.46343	-0.33552	5.44000
4.85201	-0.33552	4.53000
5.24060	-0.33552	5.44000
5.62918	-0.33552	5.44000
6.01776	-0.33552	5.44000
-6.02830	-0.00310	5.44000
-5.63972	-0.00310	5.44000
-5.25114	-0.00310	5.44000
-4.86256	-0.00310	4.53000
-4.47397	-0.00310	1.81000
-4.08539	-0.00310	2.72000
-3.69681	-0.00310	4.53000
-3.30822	-0.00310	2.72000
-2.91964	-0.00310	2.72000
-2.53106	-0.00310	4.53000
-2.14248	-0.00310	5.44000
-1.75389	-0.00310	4.53000
-1.36531	-0.00310	5.44000
-0.97673	-0.00310	5.44000
-0.58815	-0.00310	5.44000
-0.19956	-0.00310	5.44000
0.18902	-0.00310	5.44000
0.57760	-0.00310	5.44000
0.96618	-0.00310	5.44000
1.35477	-0.00310	5.44000
1.74335	-0.00310	5.44000
2.13193	-0.00310	5.44000
2.52052	-0.00310	5.44000
2.90910	-0.00310	5.44000
3.29768	-0.00310	5.44000
3.68626	-0.00310	4.53000
4.07485	-0.00310	5.44000
4.46343	-0.00310	4.53000
4.85201	-0.00310	5.44000
5.24060	-0.00310	5.44000
5.62918	-0.00310	5.44000
6.01776	-0.00310	5.44000
-6.02830	0.32931	5.44000
-5.63972	0.32931	5.44000
-5.25114	0.32931	5.44000
-4.86256	0.32931	5.44000
-4.47397	0.32931	4.53000
-4.08539	0.32931	2.72000
-3.69681	0.32931	2.72000
-3.30822	0.32931	4.53000
-2.91964	0.32931	2.72000
-2.53106	0.32931	4.53000
-2.14248	0.32931	2.72000
-1.75389	0.32931	4.53000
-1.36531	0.32931	4.53000
-0.97673	0.32931	5.44000
-0.58815	0.32931	5.44000
-0.19956	0.32931	5.44000
0.18902	0.32931	5.44000
0.57760	0.32931	5.44000
0.96618	0.32931	5.44000
1.35477	0.32931	5.44000
1.74335	0.32931	5.44000
2.13193	0.32931	5.44000
2.52052	0.32931	5.44000
2.90910	0.32931	5.44000
3.29768	0.32931	5.44000
3.68626	0.32931	5.44000
4.07485	0.32931	4.53000
4.46343	0.32931	4.53000
4.85201	0.32931	5.44000
5.24060	0.32931	5.44000
5.62918	0.32931	5.44000
6.01776	0.32931	5.44000
-6.02830	0.66172	5.44000
-5.63972	0.66172	5.44000
-5.25114	0.66172	5.44000
-4.86256	0.66172	5.44000
-4.47397	0.66172	4.53000
-4.08539	0.66172	4.53000
-3.69681	0.66172	4.53000
-3.30822	0.66172	2.72000
-2.91964	0.66172	2.72000
-2.53106	0.66172	4.53000
-2.14248	0.66172	2.72000
-1.75389	0.66172	5.44000
-1.36531	0.66172	2.72000
-0.97673	0.66172	4.53000
-0.58815	0.66172	5.44000
-0.19956	0.66172	5.44000
0.18902	0.66172	4.53000
0.57760	0.66172	4.53000
0.96618	0.66172	5.44000
1.35477	0.66172	5.44000
1.74335	0.66172	5.44000
2.13193	0.66172	5.44000
2.52052	0.66172	5.44000
2.90910	0.66172	5.44000
3.29768	0.66172	5.44000
3.68626	0.66172	4.53000
4.07485	0.66172	5.44000
4.46343	0.66172	5.44000
4.85201	0.66172	5.44000
5.24060	0.66172	5.44000
5.62918	0.66172	5.44000
6.01776	0.66172	5.44000
-6.02830	0.99413	5.44000
-5.63972	0.99413	5.44000
-5.25114	0.99413	5.44000
-4.86256	0.99413	5.44000
-4.47397	0.99413	5.44000
-4.08539	0.99413	5.44000
-3.69681	0.99413	0.00000
-3.30822	0.99413	4.53000
-2.91964	0.99413	1.81000
-2.53106	0.99413	4.53000
-2.14248	0.99413	1.81000
-1.75389	0.99413	1.81000
-1.36531	0.99413	1.81000
-0.97673	0.99413	5.44000
-0.58815	0.99413	4.53000
-0.19956	0.99413	5.44000
0.18902	0.99413	5.44000
0.57760	0.99413	5.44000
0.96618	0.99413	5.44000
1.35477	0.99413	5.44000
1.74335	0.99413	5.44000
2.13193	0.99413	5.44000
2.52052	0.99413	5.44000
2.90910	0.99413	5.44000
3.29768	0.99413	5.44000
3.68626	0.99413	5.44000
4.07485	0.99413	5.44000
4.46343	0.99413	4.53000
4.85201	0.99413	5.44000
5.24060	0.99413	5.44000
5.62918	0.99413	5.44000
6.01776	0.99413	5.44000
-6.02830	1.32654	5.44000
-5.63972	1.32654	5.44000
-5.25114	1.32654	5.44000
-4.86256	1.32654	5.44000
-4.47397	1.32654	5.44000
-4.08539	1.32654	4.53000
-3.69681	1.32654	5.44000
-3.30822	1.32654	2.72000
-2.91964	1.32654	4.53000
-2.53106	1.32654	1.81000
-2.14248	1.32654	5.44000
-1.75389	1.32654	5.44000
-1.36531	1.32654	5.44000
-0.97673	1.32654	4.53000
-0.58815	1.32654	4.53000
-0.19956	1.32654	2.72000
0.18902	1.32654	2.72000
0.57760	1.32654	5.44000
0.96618	1.32654	2.72000
1.35477	1.32654	5.44000
1.74335	1.32654	5.44000
2.13193	1.32654	4.53000
2.52052	1.32654	5.44000
2.90910	1.32654	5.44000
3.29768	1.32654	4.53000
3.68626	1.32654	5.44000
4.07485	1.32654	5.44000
4.46343	1.32654	4.53000
4.85201	1.32654	5.44000
5.24060	1.32654	5.44000
5.62918	1.32654	5.44000
6.01776	1.32654	5.44000
-6.02830	1.65895	5.44000
-5.63972	1.65895	5.44000
-5.25114	1.65895	5.44000
-4.86256	1.65895	5.44000
-4.47397	1.65895	5.44000
-4.08539	1.65895	5.44000
-3.69681	1.65895	5.44000
-3.30822	1.65895	4.53000
-2.91964	1.65895	5.44000
-2.53106	1.65895	4.53000
-2.14248	1.65895	5.44000
-1.75389	1.65895	4.53000
-1.36531	1.65895	4.53000
-0.97673	1.65895	2.72000
-0.58815	1.65895	5.44000
-0.19956	1.65895	2.72000
0.18902	1.65895	2.72000
0.57760	1.65895	0.45300
0.96618	1.65895	2.72000
1.35477	1.65895	5.44000
1.74335	1.65895	5.44000
2.13193	1.65895	5.44000
2.52052	1.65895	5.44000
2.90910	1.65895	1.81000
3.29768	1.65895	5.44000
3.68626	1.65895	2.72000
4.07485	1.65895	4.53000
4.46343	1.65895	5.44000
4.85201	1.65895	5.44000
5.24060	1.65895	5.44000
5.62918	1.65895	5.44000
6.01776	1.65895	5.44000
-6.02830	1.99136	5.44000
-5.63972	1.99136	5.44000
-5.25114	1.99136	5.44000
-4.86256	1.99136	5.44000
-4.47397	1.99136	5.44000
-4.08539	1.99136	5.44000
-3.69681	1.99136	5.44000
-3.30822	1.99136	5.44000
-2.91964	1.99136	5.44000
-2.53106	1.99136	5.44000
-2.14248	1.99136	4.53000
-1.75389	1.99136	5.44000
-1.36531	1.99136	5.44000
-0.97673	1.99136	5.44000
-0.58815	1.99136	5.44000
-0.19956	1.99136	5.44000
0.18902	1.99136	4.53000
0.57760	1.99136	4.53000
0.96618	1.99136	5.44000
1.35477	1.99136	2.72000
1.74335	1.99136	4.53000
2.13193	1.99136	5.44000
2.52052	1.99136	5.44000
2.90910	1.99136	5.44000
3.29768	1.99136	5.44000
3.68626	1.99136	4.53000
4.07485	1.99136	4.53000
4.46343	1.99136	1.81000
4.85201	1.99136	4.53000
5.24060	1.99136	5.44000
5.62918	1.99136	5.44000
6.01776	1.99136	5.44000
-6.02830	2.32377	5.44000
-5.63972	2.32377	5.44000
-5.25114	2.32377	5.44000
-4.86256	2.32377	5.44000
-4.47397	2.32377	5.44000
-4.08539	2.32377	5.44000
-3.69681	2.32377	5.44000
-3.30822	2.32377	5.44000
-2.91964	2.32377	5.44000
-2.53106	2.32377	5.44000
-2.14248	2.32377	5.44000
-1.75389	2.32377	5.44000
-1.36531	2.32377	5.44000
-0.97673	2.32377	5.44000
-0.58815	2.32377	5.44000
-0.19956	2.32377	5.44000
0.18902	2.32377	2.72000
0.57760	2.32377	5.44000
0.96618	2.32377	4.53000
1.35477	2.32377	5.44000
1.74335	2.32377	4.53000
2.13193	2.32377	5.44000
2.52052	2.32377	4.53000
2.90910	2.32377	4.53000
3.29768	2.32377	5.44000
3.68626	2.32377	5.44000
4.07485	2.32377	5.44000
4.46343	2.32377	4.53000
4.85201	2.32377	4.53000
5.24060	2.32377	2.72000
5.62918	2.32377	4.53000
6.01776	2.32377	4.53000
-6.02830	2.65618	5.44000
-5.63972	2.65618	5.44000
-5.25114	2.65618	5.44000
-4.86256	2.65618	5.44000
-4.47397	2.65618	5.44000
-4.08539	2.65618	5.44000
-3.69681	2.65618	5.44000
-3.30822	2.65618	5.44000
-2.91964	2.65618	5.44000
-2.53106	2.65618	5.44000
-2.14248	2.65618	5.44000
-1.75389	2.65618	5.44000
-1.36531	2.65618	5.44000
-0.97673	2.65618	5.44000
-0.58815	2.65618	5.44000
-0.19956	2.65618	5.44000
0.18902	2.65618	5.44000
0.57760	2.65618	5.44000
0.96618	2.65618	5.44000
1.35477	2.65618	5.44000
1.74335	2.65618	5.44000
2.13193	2.65618	5.44000
2.52052	2.65618	5.44000
2.90910	2.65618	4.53000
3.29768	2.65618	5.44000
3.68626	2.65618	5.44000
4.07485	2.65618	5.44000
4.46343	2.65618	5.44000
4.85201	2.65618	5.44000
5.24060	2.65618	4.53000
5.62918	2.65618	5.44000
6.01776	2.65618	5.44000
